rotten_tomatoes_link,review_content,movie_title,genre_list
m/1144029-appleseed,The film let's us know early on that its cyberdrama will be served cold.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,So much to work with and all of it tossed in favor of banal platitudes and a star-crossed romance with all the tension of an oil-change and all the gravitas of an Archie comic,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"For all the movie's impressive figure and facial modeling, as well as the superfluid humanoid motion, any depth is purely an illusion.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"The supposedly human face of our metal-plated robocop's partner -- the inevitable curvy female in a leather jump suit -- is an inexpressive, glossy doll mask, untouched by human hands.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"Even in a cartoon this technically astounding, most of the characters appear to have sprung from the DNA of Astro Boy.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,A visual marvel.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"Dazzling visually but is flattened by corny dialogue better suited to the 1936 Flash Gordon serial, a needlessly hard to follow plot and heavy-handed exposition clotted with pseudo-scientific mumbo jumbo.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,Has a plot that frolics in the no-man's land between fiendish complexity and utter incomprehensibility.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"Despite swaths of verbal exposition and a tendency to overdose on robot action sequences, the film has enough originality to interest demanding fans of the genre.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,The bizarre gulf between the realism of the backgrounds and the stylization of the characters undermines a story line about a conspiracy to rid Utopia of 'bio-roids.',Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,The spectacle of the Appleseed anime characters performing Matrix gymnastics proves to be less than awe-inspiring.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"In the clash of 2-D and 3-D images, Appleseed emerges as the cracked-voiced, pasty-faced example of computer animation's clumsy adolescence.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"With so much going on in every frame, Appleseed is one of those anime projects that shouts you to sleep.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"There's a little too much talking and not as many battle scenes as we would've liked, but Appleseed is still a decent pick.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"Unfortunately, the story is painfully recycled, heavily indebted to Blade Runner (1982), along with healthy dollops of Beauty and the Beast, Isaac Asimov's robot stories and the mythological echoes.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"Yes, it looks good, but it doesn't come close to exploring the grand themes it has in mind, or to ascending anywhere near the landmarks of anime.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,A cross-pollination of eye-popping combat and provocative ideas.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"The action scenes might grab you, but there's a lot of talky downtime.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"Though Appleseed has its selling points, it's not an especially strong entry in the genre, despite the presence of so many pneumatic heroines.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,This long-overdue big-screen adaptation makes it hard to tell what was so revolutionary about the series.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"[A] warrior babe cradles [an] injured cyborg bunny in her arms and weeps for him. Take that, Hotel Rwanda!",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"The filmmakers are too busy trying to justify their futuristic world, and not enough actually exploring it.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,Newbie viewers will be left twiddling their thumbs while waiting for Deunen's next bout of butt-kicking action sequences.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"With all that gorgeous imagery, you'd think the filmmakers would have found a way to tell the story visually without using mountains of expositional dialogue.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,There is plenty to admire from a technical and artistic standpoint.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"It's an impressive effort, packed with ideas and good action scenes, but still trots out a clichd plot about a super-soldier babe, a race of meek artificial people, giant robot suits, confusing conspiracies and a lot of explosions.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"It's busy, stiff, artificial graphics are a perfect match for its busy, stiff, artificial plot.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,Shut your brain down for optimal viewing pleasure.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,The stock characters and leaden stretches of expository dialogue are welcome evidence that there's still no computer program capable of telling a decent story.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,the viewer who abstracts away from the more adolescent elements of plot will find that Appleseed has plenty of ideas at its core to keep the mind stimulated.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,I really wish I could have liked this more.,Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/1144029-appleseed,"It's an exceedingly brilliant combination of future shock set-up and old school moralizing, a deconstruction of what it means to be human rendered in tech tones so slick that you often forget you're watching a cartoon.",Appurushîdo (Appleseed),"['Action & Adventure', 'Animation', 'Anime & Manga', 'Art House & International', 'Science Fiction & Fantasy']"
m/batman_ninja,"Batman Ninja takes everything great about the masked vigilante and twists it in a way we've never seen, creating a visual marvel unlike any other Batman animated movie before it.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,As bonkers a Bat-tale as you will find... a stylish and fresh take that can get away with all of its quirks and eccentricities.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"Batman Ninja is absolutely gorgeous, perhaps the most artistic vision of the Caped Crusader yet. The execution of the plot is patchwork.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,Batman Ninja makes Joel Schumacher's Batman & Robin look like Mask of the Phantasm by comparison. No joke.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"While I probably won't see it again, I recommend it for folks looking for the Dark Knight kicking *** in a bold new setting.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"There's familiarity here, but there's a fresh feel the Japanese have brought to the film that, frankly, I'm quite happy for DC to keep.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"It's one of the most eye-poppingly original takes on the Dark Knight, and certainly his most refreshing depiction since Christopher Nolan's trilogy.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"In less loving hands it would be an unholy mess, but the passion behind the sheer audacity of what Batman Ninja lays down transforms it into an utterly joyful experience.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,Superb anime and an unprecedented time-travel adventure bring a new dimension to this iconic hero.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"This take wasn't for me, but there's a lot to admire about this effort if for no other reason than shaking up the Batman animated movie formula and trying something different.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,This elaborately executed nonsense is the kind of project where you just know that the title came first.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"Fun often. Gorgeous, mostly. And absolutely directionless.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,"Overall, this is a film you should see for its outstanding visuals. Okazaki's character designs are simply astonishing, full of great moments of fun and action that will keep you hooked throughout the entirety of the film.",Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,Batman Ninja is one of the most raucous movies of the year and the most entertained I have been in a while.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,This is hands-down the most avant-garde animated film to come out of DC.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,It is one of those feature films that must be faced with a certain predisposition and with the mind as open as possible. [Full Review in Spanish],Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
m/batman_ninja,This is a beautiful film in every sense of the word.,Batman Ninja,"['Action & Adventure', 'Animation', 'Anime & Manga', 'Drama']"
